category,brand,price,rating,burner_count,material,grid_material,oven_capacity,height,width,depth,value_score,price_per_burner,price_per_oven_liter
0.0,0.84,17800000,4.5,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111,2.528089886220174e-06,21106719.367588934,51844660.19417476
0.0,0.8,1300000,2.7,0.6666666666666666,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111,2.0769230609467456e-05,1921182.2660098523,3786407.7669902914
0.0,0.2,15250000,4.3,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111,2.8196721292985756e-06,18083003.95256917,44417475.728155345
0.0,0.84,17597000,4.5,0.8333333333333333,0.3076923076923077,0.4444444444444444,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111,2.5572540759463234e-06,20866007.90513834,51253398.05825243
0.0,0.36,6720000,2.3,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111,3.4226190425258646e-06,7968379.446640316,19572815.533980582
0.0,0.88,5546000,2.8,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111,5.0486837269226765e-06,6576284.584980237,16153398.058252428
0.0,0.2,8252000,3.8,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111,4.604944250357557e-06,9784980.23715415,24034951.456310682
0.0,0.36,6500000,4.1,0.8333333333333333,0.3076923076923077,0.4444444444444444,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111,6.307692297988166e-06,7707509.881422926,18932038.834951457
0.0,0.88,5452000,4.0,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111,7.336757139881224e-06,6464822.1343873525,15879611.650485437
0.0,0.36,6500000,4.2,0.8333333333333333,0.3076923076923077,0.4444444444444444,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111,6.461538451597633e-06,7707509.881422926,18932038.834951457
0.0,0.24,10100000,4.1,0.8333333333333333,0.3076923076923077,0.4444444444444444,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111,4.059405936574846e-06,11976284.584980238,29417475.72815534
0.0,0.2,14310000,4.2,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111,2.935010480129273e-06,16968379.446640316,41679611.65048544
0.0,0.72,3782400,3.3,0.8333333333333333,0.3076923076923077,0.4444444444444444,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111,8.724619266273745e-06,4485059.28853755,11016699.029126214
0.0,0.24,9030000,4.5,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111,4.983388698800234e-06,10707509.881422926,26300970.87378641
0.0,0.36,6500000,4.2,0.8333333333333333,0.3076923076923077,0.4444444444444444,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111,6.461538451597633e-06,7707509.881422926,18932038.834951457
0.0,0.44,15350000,5.0,0.8333333333333333,0.3076923076923077,0.0,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111,3.2573289881059747e-06,18201581.027667984,44708737.86407767
0.0,1.0,12700000,4.4,0.8333333333333333,0.3076923076923077,0.1111111111111111,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111,3.464566926405853e-06,15059288.537549408,36990291.26213592
0.0,0.2,9945000,4.3,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111,4.323780790021337e-06,11792490.118577076,28966019.41747573
0.0,0.24,11995000,3.9,0.8333333333333333,0.3076923076923077,0.7777777777777777,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111,3.2513547284273823e-06,14223320.158102768,34936893.2038835
0.0,0.2,12280000,4.3,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111,3.501628661643625e-06,14561264.822134389,35766990.291262135
0.0,0.68,1800000,3.3,0.5,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111,1.8333333231481483e-05,3529411.7647058824,5242718.446601942
0.0,0.24,8787000,4.1,0.8333333333333333,0.3076923076923077,0.4444444444444444,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111,4.665983834453188e-06,10419367.588932807,25593203.883495145
0.0,0.24,17230000,4.8,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111,2.7858386518944636e-06,20430830.03952569,50184466.01941748
0.0,0.2,9886000,4.2,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111,4.248432121941703e-06,11722529.644268775,28794174.757281553
0.0,0.2,8252000,4.1,0.8333333333333333,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111,4.968492480648943e-06,9784980.23715415,24034951.456310682
0.0,0.04,3506600,3.7,0.8333333333333333,0.3076923076923077,0.5555555555555556,0.3333333333333333,0.9444444444444444,0.9061913696060038,0.611111111111111,1.0551531367844832e-05,4158023.71541502,10213398.058252428
