category,brand,price,rating,type,energy_rating,height,width,depth,fridge_shelves,freezer_shelves,total_capacity,value_score,volume_m3,form_factor_ratio,price_per_liter,shelf_to_capacity_ratio
0.0,0.1,74440000,4.0,0.2,0.25,0.0704192992533026,0.2941176470588235,0.0411663807890222,0.6666666666666666,0.1428571428571428,0.66270783847981,5.3734551309278e-07,8.526199082228122e-10,0.2315528215292349,110657250.80329084,1.2033809675135898
0.0,0.1,70510000,4.0,0.0,0.25,0.0695002871912693,0.0588235294117647,0.0351629502572898,0.6666666666666666,0.1428571428571428,0.6223277909738717,5.672954190090348e-07,1.4375500831611515e-10,1.0098332326936565,111508621.0134856,1.2802281049153819
0.0,0.3333333333333333,78841000,4.0,0.0,0.0,0.0695002871912693,0.0588235294117647,0.039451114922813,0.6666666666666666,0.1428571428571428,0.7256532066508313,5.073502364876967e-07,1.6128610689125137e-10,1.0098332326936565,107171421.65251364,1.100414981142113
0.0,0.0333333333333333,19500000,4.0,0.2,0.75,0.0723721998851234,0.5294117647058824,0.0222984562607204,0.5,0.1428571428571428,0.3159144893111639,2.051282050230112e-06,8.543585295691085e-10,0.13416874569761153,59831644.92383937,1.972471810676023
0.0,0.1333333333333333,58800000,5.0,0.2,0.25,0.0704192992533026,0.2941176470588235,0.0411663807890222,0.6666666666666666,0.1428571428571428,0.8064133016627079,8.503401359098062e-07,8.526199082228122e-10,0.2315528215292349,72022344.41825958,0.9915612691208395
0.0,0.2,35391470,4.3,1.0,0.0,0.0723721998851234,0.7941176470588235,0.0643224699828473,0.5,0.2857142857142857,0.5201900237529691,1.214982027812074e-06,3.6967436375586416e-09,0.09000200424631294,66752425.38416738,1.4819484534103056
0.0,0.6333333333333333,70000000,4.0,0.2,0.75,0.0740953475014359,1.0,0.0480274442538593,1.0,0.8571428571428572,0.4584323040380047,5.714285713469387e-07,3.5586101715955455e-09,0.07336173019944148,149434612.849247,3.9645917694698185
0.0,0.4333333333333333,34100000,4.6,0.8,0.5,0.0717978173463526,0.7352941176470588,0.0411663807890222,0.5,0.1428571428571428,0.5748218527315915,1.3489736066425299e-06,2.1732766828680985e-09,0.09633487726029946,58308354.65659396,1.0992358439659522
0.0,0.3666666666666666,32000000,4.0,0.2,0.0,0.0704192992533026,0.2941176470588235,0.0411663807890222,0.3333333333333333,0.2857142857142857,0.6306413301662708,1.249999999609375e-06,8.526199082228122e-10,0.2315528215292349,49949946.23855252,0.966293602829141
0.0,0.1666666666666666,36500000,4.3,0.2,0.25,0.0844342331993107,0.6764705882352942,0.0514579759862778,0.5,0.5714285714285714,0.503562945368171,1.1780821914580598e-06,2.9391393859108213e-09,0.12299759763395732,71072105.82304241,2.0862653372713034
0.0,0.7666666666666666,10500000,3.0,0.6000000000000001,0.0,0.0149339460080413,0.2058823529411764,0.0,0.1666666666666666,0.0,0.0285035629453681,2.8571428544217686e-06,0.0,0.06917631665850195,272702035.780383,4.32860374254576
0.0,0.3666666666666666,59200000,4.0,0.2,0.25,0.0704192992533026,0.2941176470588235,0.0411663807890222,0.6666666666666666,0.0,0.6448931116389549,6.756756755615413e-07,8.526199082228122e-10,0.2315528215292349,90396431.03260672,1.0179778269437694
0.0,0.1666666666666666,72070000,4.1,0.2,0.0,0.0746697300402067,0.3823529411764705,0.0411663807890222,0.6666666666666666,0.2857142857142857,0.6900237529691211,5.688913555475382e-07,1.1753080300950677e-09,0.1903126552748897,102953649.35020868,1.3604980521610428
0.0,0.2,21768080,3.8,0.4,0.0,0.0704192992533026,0.2941176470588235,0.0411663807890222,1.0,0.2857142857142857,0.3812351543942993,1.74567531828913e-06,8.526199082228122e-10,0.2315528215292349,55639376.358448185,3.2862953936355668
0.0,0.6333333333333333,99240000,4.0,0.2,0.0,0.0729465824238943,0.2941176470588235,0.0445969125214408,0.6666666666666666,0.2857142857142857,0.7553444180522565,4.030632808944918e-07,9.568212809107307e-10,0.23986303698379174,129667111.5111263,1.2443821760726885
0.0,0.2,24078000,4.0,0.4,0.0,0.0695002871912693,0.2941176470588235,0.0368782161234991,1.0,0.2857142857142857,0.339667458432304,1.661267546448514e-06,7.538372387308485e-10,0.22853092500030528,68859710.61748523,3.676962939241317
0.0,0.8333333333333334,23280000,1.0,0.2,0.0,0.0789775990809879,0.2941176470588235,0.0325900514579759,0.6666666666666666,0.1428571428571428,0.3016627078384798,4.2955326442029496e-07,7.570247111990547e-10,0.2596942329548926,74696135.96524654,2.5974355903477155
0.0,0.2,47900000,3.6,0.0,0.0,0.0686387133831131,0.4117647058823529,0.0428816466552315,1.0,0.1428571428571428,0.5522565320665083,7.515657618472724e-07,1.2119639634794445e-09,0.16274171931839926,85192429.55515188,2.0326258170033253
0.0,0.7,69000000,3.0,0.0,0.25,0.0695002871912693,0.2941176470588235,0.0274442538593481,0.6666666666666666,0.0,0.6377672209026128,4.347826086326402e-07,5.609951544043511e-10,0.22853092500030528,106519746.25059587,1.0291762922762886
0.0,0.2,19773480,3.8,0.4,0.0,0.0700746697300402,0.2941176470588235,0.0360205831903945,1.0,0.2857142857142857,0.339667458432304,1.9217659198473075e-06,7.423913148677447e-10,0.23041961033088657,56549385.77542287,3.676962939241317
0.0,0.2,20065220,4.0,0.2,0.0,0.0704192992533026,0.2941176470588235,0.0411663807890222,1.0,0.2857142857142857,0.5866983372921615,1.993499198118187e-06,8.526199082228122e-10,0.2315528215292349,33627075.43489511,2.154714041183529
0.0,0.7333333333333333,38659000,4.0,0.2,0.0,0.0704192992533026,0.2941176470588235,0.0411663807890222,0.3333333333333333,0.1428571428571428,0.5617577197149644,1.0346879119908203e-06,8.526199082228122e-10,0.2315528215292349,67614303.51875702,0.8328536017456294
0.0,0.6333333333333333,43220200,4.0,0.2,0.75,0.0723721998851234,0.8529411764705882,0.0480274442538593,0.5,0.4285714285714285,0.340855106888361,9.254931719599879e-07,2.9646971197013492e-09,0.08386689829905235,123185323.94556902,2.646595162335464
0.0,0.0,19986940,4.0,1.0,1.0,0.0798391728891441,0.5294117647058824,0.0308747855917667,0.6666666666666666,0.5714285714285714,0.3931116389548693,2.0013068523739465e-06,1.3050091825286385e-09,0.14801155279339692,49581649.51976903,3.0713457971722073
0.0,0.6,27082000,4.0,0.2,0.0,0.0704192992533026,0.2941176470588235,0.0411663807890222,0.3333333333333333,0.2857142857142857,0.4940617577197149,1.4769957900166177e-06,8.526199082228122e-10,0.2315528215292349,53727543.471089974,1.2281185977053282
0.0,1.0,53000000,4.0,0.2,0.25,0.0704192992533026,0.2941176470588235,0.0411663807890222,0.6666666666666666,0.1428571428571428,0.6757719714964371,7.547169809896761e-07,8.526199082228122e-10,0.2315528215292349,77285165.04450832,1.1804562495567308
0.0,0.8333333333333334,25280000,4.0,0.2,0.0,0.0704192992533026,0.2941176470588235,0.0411663807890222,0.5,0.5714285714285714,0.3420427553444181,1.5822784803867569e-06,8.526199082228122e-10,0.2315528215292349,71809459.5506376,3.0434614976818604
0.0,0.2,21768080,3.0,0.4,0.0,0.0772544514646754,0.4117647058823529,0.039451114922813,1.0,0.2857142857142857,0.3812351543942993,1.3781647249651025e-06,1.254965864777795e-09,0.18316955019518574,55639376.358448185,3.2862953936355668
0.0,0.4333333333333333,87700000,4.0,0.2,0.5,0.0723721998851234,0.0294117647058823,0.0308747855917667,0.5,0.2857142857142857,0.7434679334916865,4.5610034202324966e-07,6.571988688993129e-11,1.8363095493240291,116395132.56202514,1.0427972456281778
0.0,0.7,69000000,4.0,0.0,0.25,0.0695002871912693,0.3235294117647059,0.0274442538593481,0.6666666666666666,0.0,0.6377672209026128,5.797101448435202e-07,6.170946698447863e-10,0.20837828611138942,106519746.25059587,1.0291762922762886
0.0,0.2,21317500,4.0,0.2,0.0,0.0704192992533026,0.2941176470588235,0.0411663807890222,0.6666666666666666,0.2857142857142857,0.339667458432304,1.8763926342786945e-06,8.526199082228122e-10,0.2315528215292349,60965066.911215276,2.7236762512898647
0.0,0.6333333333333333,74711900,4.0,0.2,0.75,0.070649052268811,0.3529411764705882,0.0360205831903945,0.6666666666666666,0.1428571428571428,0.5771971496437055,5.353899445020953e-07,8.981717874957304e-10,0.19465703218310976,127234779.74191982,1.3786235338761528
0.0,0.4333333333333333,80500000,4.0,0.2,0.5,0.0677771395749569,0.9411764705882352,0.0655231560891938,0.5,0.4285714285714285,0.8266033254156769,4.968944098761622e-07,4.1797384429637405e-09,0.07125611458096892,96222424.1219727,1.1099303581061621
0.0,0.4333333333333333,32700000,4.0,0.2,0.5,0.0717978173463526,0.7352941176470588,0.0411663807890222,0.5,0.1428571428571428,0.5748218527315915,1.2232415898399873e-06,2.1732766828680985e-09,0.09633487726029946,55914463.26306811,1.0992358439659522
0.0,0.6333333333333333,41210000,4.0,0.2,0.0,0.0723721998851234,0.5294117647058824,0.0497427101200686,0.5,0.4285714285714285,0.5237529691211401,9.706381943774234e-07,1.905876719808012e-09,0.13416874569761153,77208001.42405768,1.7397026008124756
0.0,0.6,17150000,4.0,0.8,0.25,0.0614589316484778,0.5882352941176471,0.0205831903945111,0.5,0.1428571428571428,0.2862232779097388,2.3323615146750076e-06,7.441299362140367e-10,0.10273371072016937,57895517.60083392,2.170177669335715
0.0,0.2,17148910,4.1,0.8,0.5,0.0465249856404365,0.2941176470588235,0.0360205831903945,0.3333333333333333,0.1428571428571428,0.176959619952494,2.390822505692302e-06,4.92899151674486e-10,0.15298351177706396,91725207.85160719,2.54702312890599
0.0,0.2,18300000,4.1,0.8,0.0,0.0660539919586444,0.4411764705882353,0.0325900514579759,0.5,0.1428571428571428,0.3218527315914489,2.2404371572456626e-06,9.497219104133592e-10,0.1464038935198116,55144943.09641401,1.937175986993466
0.0,0.1666666666666666,26827200,4.3,0.2,0.0,0.0704192992533026,0.2941176470588235,0.0411663807890222,0.5,0.2857142857142857,0.2980997624703088,1.6028508373580355e-06,8.526199082228122e-10,0.2315528215292349,87073095.366587,2.5501943896824786
0.0,0.1,78470000,4.4,0.2,0.25,0.0700746697300402,0.9411764705882352,0.0428816466552315,0.5,0.4285714285714285,0.5926365795724465,5.607238434356157e-07,2.828157389972358e-09,0.07367157609218822,130211146.5846833,1.5408480999115974
0.0,0.9,78000000,4.0,0.2,0.25,0.0704192992533026,0.2941176470588235,0.0411663807890222,0.6666666666666666,0.1428571428571428,0.7256532066508313,5.128205127547666e-07,8.526199082228122e-10,0.2315528215292349,106028219.947693,1.100414981142113
