category,brand,price,rating,capacity,energy_rating,height,width,depth,water_consumption,power_consumption,display,door_opening,value_score,price_per_kg,efficiency_score,volume_m3
0.0,0.84,30245000,4.4,0.9375,0.75,0.0277023356871265,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.75,0.0,1.0,1.4547859145462767e-06,31920844.32717678,0.7126266891891891,3.0644176645051265e-11
0.0,0.84,31646080,5.0,0.9375,0.75,0.0277023356871265,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.75,0.0,1.0,1.579974517671707e-06,33399556.72823219,0.7126266891891891,3.0644176645051265e-11
0.0,0.84,29470000,3.5,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0336283185840707,0.5555555555555556,0.75,0.2307692307692307,1.0,1.1876484556540045e-06,35829787.234042555,0.6176097972972973,2.3289574250238935e-11
0.0,0.36,27700000,4.2,0.9375,0.75,0.0277023356871265,0.0249999999999999,0.0407079646017699,0.5555555555555556,0.75,0.7692307692307693,1.0,1.5162454868172399e-06,29234828.496042214,0.7126266891891891,2.8192642513447203e-11
0.0,0.84,29500000,5.0,0.9375,0.75,0.0277023356871265,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.75,0.0,1.0,1.6949152536627404e-06,31134564.643799473,0.7126266891891891,3.0644176645051265e-11
0.0,0.84,31920000,4.0,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0336283185840707,0.8888888888888888,0.75,0.2307692307692307,1.0,1.2531328316876149e-06,38808510.63829787,0.492756064690027,2.3289574250238935e-11
0.0,0.44,8272000,4.2,0.1875,0.75,0.0439978272677892,0.06125,0.0283185840707964,0.2222222222222222,0.875,0.5384615384615385,0.0,5.077369432933548e-06,41883544.30379747,0.16934269944806823,7.631481543793508e-11
0.0,0.84,27400000,4.2,0.9375,0.75,0.8587724063009233,0.7,0.8584070796460177,0.5555555555555556,0.75,0.0,1.0,1.532846714769034e-06,28918205.80474934,0.7126266891891891,5.160234193613512e-07
0.0,0.84,29986400,1.0,0.8125,0.5,0.024443237370994,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.75,0.0769230769230769,1.0,3.334845128680053e-07,36457629.17933131,0.6176097972972973,2.7038979392692328e-11
0.0,0.84,31000000,3.0,0.8125,0.5,0.0277023356871265,0.0249999999999999,0.0336283185840707,0.5555555555555556,0.75,0.7692307692307693,1.0,9.677419351716962e-07,37689969.60486322,0.6176097972972973,2.3289574250238935e-11
0.0,0.8,32500000,4.2,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.75,0.9230769230769232,1.0,1.2923076919100591e-06,39513677.81155015,0.6176097972972973,3.0644176645051265e-11
0.0,1.0,47600000,4.3,0.1875,0.75,0.0277023356871265,0.0249999999999999,0.0513274336283185,0.0,0.75,0.6153846153846154,1.0,9.033613443480334e-07,241012658.22784808,0.24671052631578946,3.554724490825947e-11
0.0,0.56,27900000,4.2,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.75,0.0,1.0,1.50537634354646e-06,33920972.6443769,0.6176097972972973,3.0644176645051265e-11
0.0,0.24,28198000,4.2,0.9375,0.75,0.0255296034763715,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.875,0.0,1.0,1.4894673375808684e-06,29760422.16358839,0.650790590050135,2.8240711810145307e-11
0.0,0.36,34250000,4.2,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0371681415929203,0.4444444444444444,0.75,0.7692307692307693,1.0,1.2262773719047366e-06,41641337.38601824,0.6745848708487086,2.574110838184307e-11
0.0,0.72,38000000,4.2,0.8125,0.75,0.026615969581749,0.0237499999999999,0.031858407079646,0.5555555555555556,0.75,0.0,1.0,1.1052631576038783e-06,46200607.90273556,0.6176097972972973,2.013863185167725e-11
0.0,0.6,6623100,5.0,0.6875,1.0,0.028788701792504,0.0412499999999999,0.015929203539823,0.5555555555555556,0.75,0.0,0.0,7.549334892196502e-06,9495483.870967742,0.5225929054054054,1.8916469983127573e-11
0.0,0.16,9181600,3.1,0.1875,0.75,0.0450841933731667,0.02,0.1132743362831858,0.5555555555555556,0.75,0.0,0.0,3.3763178494202342e-06,46489113.92405063,0.14252533783783783,1.0213764162416523e-10
0.0,0.64,17099000,3.0,0.75,0.75,0.026615969581749,0.0249999999999999,0.031858407079646,0.5555555555555556,0.75,0.0,0.5,1.7544885655567643e-06,22498684.210526317,0.5701013513513513,2.1198559843870788e-11
0.0,0.84,29895000,4.2,0.75,0.5,0.0277023356871265,0.0249999999999999,0.0336283185840707,0.5555555555555556,0.75,0.0,1.0,1.4049172097658749e-06,39335526.315789476,0.5701013513513513,2.3289574250238935e-11
0.0,0.36,28839380,4.2,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0407079646017699,0.4444444444444444,0.75,0.7692307692307693,1.0,1.4563419874295695e-06,35063075.98784194,0.6745848708487086,2.8192642513447203e-11
0.0,1.0,53700000,4.2,0.1875,0.75,0.0277023356871265,0.0243749999999999,0.0513274336283185,0.5555555555555556,0.75,0.6153846153846154,1.0,7.821229048822863e-07,271898734.17721516,0.14252533783783783,3.465856378555298e-11
0.0,1.0,52400000,4.2,0.1875,0.75,0.0277023356871265,0.0243749999999999,0.0513274336283185,0.5555555555555556,0.75,0.7692307692307693,1.0,8.015267174042888e-07,265316455.69620252,0.14252533783783783,3.465856378555298e-11
0.0,1.0,50800000,4.2,0.1875,0.75,0.0277023356871265,0.0243749999999999,0.0513274336283185,0.5555555555555556,0.75,0.7692307692307693,1.0,8.267716533805568e-07,257215189.8734177,0.14252533783783783,3.465856378555298e-11
0.0,0.44,10684000,4.2,0.3125,0.75,0.0439978272677892,0.06625,0.031858407079646,1.0,0.875,0.5384615384615385,0.0,3.931111939413037e-06,33128682.170542635,0.16578249336870027,9.2862670826263e-11
0.0,0.44,9823000,4.2,0.25,0.75,0.0298750678978815,0.07375,0.0300884955752212,0.2222222222222222,0.375,0.5384615384615385,0.0,4.275679523286492e-06,37780769.23076923,0.4117108874656908,6.629356880879447e-11
0.0,0.84,29893000,5.0,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.75,0.2307692307692307,1.0,1.6726323882940378e-06,36344072.948328264,0.6176097972972973,3.0644176645051265e-11
0.0,0.84,34492670,3.3,0.8125,0.5,0.0277023356871265,0.0249999999999999,0.0336283185840707,0.5555555555555556,0.75,0.0,1.0,9.567250082534276e-07,41936376.899696045,0.6176097972972973,2.3289574250238935e-11
0.0,0.76,350000,4.5,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.75,0.0,1.0,0.00012857142489795928,425531.91489361704,0.6176097972972973,3.0644176645051265e-11
0.0,0.68,117000,3.8,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.75,0.0,1.0,0.00032478629702681225,142249.24012158054,0.6176097972972973,3.0644176645051265e-11
0.0,0.68,149400,4.2,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.75,0.0,1.0,0.00028112447917506833,181641.33738601825,0.6176097972972973,3.0644176645051265e-11
0.0,0.68,313000,4.2,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.75,0.0,1.0,0.00013418529922730674,380547.1124620061,0.6176097972972973,3.0644176645051265e-11
0.0,0.92,219000,4.1,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.75,0.0,1.0,0.0001872146033235341,266261.3981762918,0.6176097972972973,3.0644176645051265e-11
0.0,0.68,88000,4.1,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.75,0.0,1.0,0.0004659090379648821,106990.88145896657,0.6176097972972973,3.0644176645051265e-11
0.0,0.68,1500000,4.2,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.75,0.0,1.0,2.7999999813333335e-05,1823708.20668693,0.6176097972972973,3.0644176645051265e-11
0.0,0.68,148800,4.1,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.75,0.0,1.0,0.00027553761589128926,180911.85410334347,0.6176097972972973,3.0644176645051265e-11
0.0,0.68,400000,3.7,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.75,0.0,1.0,9.249999768750006e-05,486322.18844984804,0.6176097972972973,3.0644176645051265e-11
0.0,0.68,163800,3.9,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.75,0.0,1.0,0.00023809522355951014,199148.93617021275,0.6176097972972973,3.0644176645051265e-11
0.0,0.68,121000,3.7,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.75,0.0,1.0,0.0003057850986954464,147112.46200607903,0.6176097972972973,3.0644176645051265e-11
0.0,0.88,259000,4.2,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.75,0.0,1.0,0.00016216215590107505,314893.6170212766,0.6176097972972973,3.0644176645051265e-11
0.0,0.68,660000,2.5,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.75,0.0,1.0,3.787878730486686e-05,802431.6109422492,0.6176097972972973,3.0644176645051265e-11
0.0,0.68,440000,2.9,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.75,0.0,1.0,6.590908941115706e-05,534954.4072948329,0.6176097972972973,3.0644176645051265e-11
0.0,0.68,282000,4.2,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.75,0.0,1.0,0.00014893616493134165,342857.14285714284,0.6176097972972973,3.0644176645051265e-11
0.0,0.68,1650000,4.5,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.75,0.0,1.0,2.7272727107438016e-05,2006079.027355623,0.6176097972972973,3.0644176645051265e-11
0.0,0.28,393000,4.5,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.75,0.0,1.0,0.00011450381388031008,477811.55015197565,0.6176097972972973,3.0644176645051265e-11
0.0,0.68,135000,4.1,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.75,0.0,1.0,0.0003037036812071347,164133.73860182372,0.6176097972972973,3.0644176645051265e-11
0.0,0.68,219000,4.2,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.75,0.0,1.0,0.00019178081316069347,266261.3981762918,0.6176097972972973,3.0644176645051265e-11
0.0,0.68,682000,5.0,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.75,0.0,1.0,7.33137819162202e-05,829179.3313069908,0.6176097972972973,3.0644176645051265e-11
