category,brand,price,rating,type,energy_rating,height,width,depth,fridge_shelves,freezer_shelves,total_capacity,volume_m3,form_factor_ratio,shelf_to_capacity_ratio
0.0,0.2,47900000,3.6,0.0,0.0,0.0686387133831131,0.4117647058823529,0.0428816466552315,1.0,0.1428571428571428,0.5522565320665083,1.2119639634794445e-09,0.16274171931839926,2.0326258170033253
0.0,0.7,69000000,3.0,0.0,0.25,0.0695002871912693,0.2941176470588235,0.0274442538593481,0.6666666666666666,0.0,0.6377672209026128,5.609951544043511e-10,0.22853092500030528,1.0291762922762886
0.0,0.2,19773480,3.8,0.4,0.0,0.0700746697300402,0.2941176470588235,0.0360205831903945,1.0,0.2857142857142857,0.339667458432304,7.423913148677447e-10,0.23041961033088657,3.676962939241317
0.0,0.2,20065220,4.0,0.2,0.0,0.0704192992533026,0.2941176470588235,0.0411663807890222,1.0,0.2857142857142857,0.5866983372921615,8.526199082228122e-10,0.2315528215292349,2.154714041183529
0.0,0.7333333333333333,38659000,4.0,0.2,0.0,0.0704192992533026,0.2941176470588235,0.0411663807890222,0.3333333333333333,0.1428571428571428,0.5617577197149644,8.526199082228122e-10,0.2315528215292349,0.8328536017456294
0.0,0.6333333333333333,43220200,4.0,0.2,0.75,0.0723721998851234,0.8529411764705882,0.0480274442538593,0.5,0.4285714285714285,0.340855106888361,2.9646971197013492e-09,0.08386689829905235,2.646595162335464
0.0,0.0,19986940,4.0,1.0,1.0,0.0798391728891441,0.5294117647058824,0.0308747855917667,0.6666666666666666,0.5714285714285714,0.3931116389548693,1.3050091825286385e-09,0.14801155279339692,3.0713457971722073
0.0,0.6,27082000,4.0,0.2,0.0,0.0704192992533026,0.2941176470588235,0.0411663807890222,0.3333333333333333,0.2857142857142857,0.4940617577197149,8.526199082228122e-10,0.2315528215292349,1.2281185977053282
0.0,1.0,53000000,4.0,0.2,0.25,0.0704192992533026,0.2941176470588235,0.0411663807890222,0.6666666666666666,0.1428571428571428,0.6757719714964371,8.526199082228122e-10,0.2315528215292349,1.1804562495567308
0.0,0.8333333333333334,25280000,4.0,0.2,0.0,0.0704192992533026,0.2941176470588235,0.0411663807890222,0.5,0.5714285714285714,0.3420427553444181,8.526199082228122e-10,0.2315528215292349,3.0434614976818604
0.0,0.2,21768080,3.0,0.4,0.0,0.0772544514646754,0.4117647058823529,0.039451114922813,1.0,0.2857142857142857,0.3812351543942993,1.254965864777795e-09,0.18316955019518574,3.2862953936355668
0.0,0.4333333333333333,87700000,4.0,0.2,0.5,0.0723721998851234,0.0294117647058823,0.0308747855917667,0.5,0.2857142857142857,0.7434679334916865,6.571988688993129e-11,1.8363095493240291,1.0427972456281778
0.0,0.7,69000000,4.0,0.0,0.25,0.0695002871912693,0.3235294117647059,0.0274442538593481,0.6666666666666666,0.0,0.6377672209026128,6.170946698447863e-10,0.20837828611138942,1.0291762922762886
0.0,0.2,21317500,4.0,0.2,0.0,0.0704192992533026,0.2941176470588235,0.0411663807890222,0.6666666666666666,0.2857142857142857,0.339667458432304,8.526199082228122e-10,0.2315528215292349,2.7236762512898647
0.0,0.6333333333333333,74711900,4.0,0.2,0.75,0.070649052268811,0.3529411764705882,0.0360205831903945,0.6666666666666666,0.1428571428571428,0.5771971496437055,8.981717874957304e-10,0.19465703218310976,1.3786235338761528
0.0,0.4333333333333333,80500000,4.0,0.2,0.5,0.0677771395749569,0.9411764705882352,0.0655231560891938,0.5,0.4285714285714285,0.8266033254156769,4.1797384429637405e-09,0.07125611458096892,1.1099303581061621
0.0,0.4333333333333333,32700000,4.0,0.2,0.5,0.0717978173463526,0.7352941176470588,0.0411663807890222,0.5,0.1428571428571428,0.5748218527315915,2.1732766828680985e-09,0.09633487726029946,1.0992358439659522
0.0,0.6333333333333333,41210000,4.0,0.2,0.0,0.0723721998851234,0.5294117647058824,0.0497427101200686,0.5,0.4285714285714285,0.5237529691211401,1.905876719808012e-09,0.13416874569761153,1.7397026008124756
0.0,0.6,17150000,4.0,0.8,0.25,0.0614589316484778,0.5882352941176471,0.0205831903945111,0.5,0.1428571428571428,0.2862232779097388,7.441299362140367e-10,0.10273371072016937,2.170177669335715
0.0,0.2,17148910,4.1,0.8,0.5,0.0465249856404365,0.2941176470588235,0.0360205831903945,0.3333333333333333,0.1428571428571428,0.176959619952494,4.92899151674486e-10,0.15298351177706396,2.54702312890599
0.0,0.2,18300000,4.1,0.8,0.0,0.0660539919586444,0.4411764705882353,0.0325900514579759,0.5,0.1428571428571428,0.3218527315914489,9.497219104133592e-10,0.1464038935198116,1.937175986993466
0.0,0.1666666666666666,26827200,4.3,0.2,0.0,0.0704192992533026,0.2941176470588235,0.0411663807890222,0.5,0.2857142857142857,0.2980997624703088,8.526199082228122e-10,0.2315528215292349,2.5501943896824786
0.0,0.1,78470000,4.4,0.2,0.25,0.0700746697300402,0.9411764705882352,0.0428816466552315,0.5,0.4285714285714285,0.5926365795724465,2.828157389972358e-09,0.07367157609218822,1.5408480999115974
0.0,0.9,78000000,4.0,0.2,0.25,0.0704192992533026,0.2941176470588235,0.0411663807890222,0.6666666666666666,0.1428571428571428,0.7256532066508313,8.526199082228122e-10,0.2315528215292349,1.100414981142113
